"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","User","Group","Job Type","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","batch_size","dropout","epochs","lr","max_length","pretrained","start_factor","accuracy_score_average","accuracy_scores","f1_score_average","f1_scores","loss_fold_0","loss_fold_1","loss_fold_2","loss_fold_3","loss_fold_4","precision_score_average","precision_scores","recall_score_average","recall_scores"
"ffcdceb2-05d5-11ed-ac71-ac1f6bac3fd4","2022-07-17T13:37:46.000Z","239","2022-07-17T13:41:45.000Z","3fs2y0mo","-","finished","2022-07-17T13:41:45.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","roberta-base","0.5","0.9651957609125912","[0.9639830508474576,0.9660297239915074,0.9681528662420382,0.9532908704883228,0.9745222929936306]","0.9652725824194036","[0.9634408602150538,0.9666666666666668,0.9688149688149688,0.9531914893617022,0.9742489270386264]","0.012814939953386784","0.006268723867833614","0.006571645382791758","0.004177446477115154","0.03647134080529213","0.9631762982409452","[0.9781659388646288,0.9508196721311476,0.9510204081632652,0.9531914893617022,0.9826839826839828]","0.9677280923187884","[0.9491525423728814,0.9830508474576272,0.9872881355932204,0.9531914893617022,0.9659574468085106]"
"85c2fd44-066c-11ed-b30f-ac1f6bac3fd4","2022-07-18T07:35:16.000Z","273","2022-07-18T07:39:49.000Z","8bvt20li","-","finished","2022-07-18T07:39:49.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","roberta-base","0.5","0.9651957609125912","[0.9639830508474576,0.9660297239915074,0.9681528662420382,0.9532908704883228,0.9745222929936306]","0.9652725824194036","[0.9634408602150538,0.9666666666666668,0.9688149688149688,0.9531914893617022,0.9742489270386264]","0.012814939953386784","0.006268723867833614","0.006571645382791758","0.004177446477115154","0.03647134080529213","0.9631762982409452","[0.9781659388646288,0.9508196721311476,0.9510204081632652,0.9531914893617022,0.9826839826839828]","0.9677280923187884","[0.9491525423728814,0.9830508474576272,0.9872881355932204,0.9531914893617022,0.9659574468085106]"
"93047d84-05c2-11ed-ac71-ac1f6bac3fd4","2022-07-17T11:18:43.000Z","740","2022-07-17T11:31:03.000Z","12b4y28t","-","finished","2022-07-17T11:31:03.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","bert-large-uncased","0.5","0.9651912627298572","[0.9745762711864406,0.9660297239915074,0.9575371549893844,0.9639065817409768,0.9639065817409768]","0.9649126145161262","[0.9742489270386266,0.9655172413793104,0.9574468085106383,0.9635974304068524,0.9637526652452024]","0.020073177292943","0.007918565534055233","0.014337647706270218","0.003054223023355007","0.009633076377213","0.9733181351294664","[0.9869565217391304,0.9824561403508772,0.9615384615384616,0.9698275862068966,0.9658119658119658]","0.956711143166246","[0.961864406779661,0.9491525423728814,0.9533898305084746,0.9574468085106383,0.9617021276595744]"
"4d3aabbe-0637-11ed-b30f-ac1f6bac3fd4","2022-07-18T01:14:17.000Z","735","2022-07-18T01:26:32.000Z","3kqi5wn7","-","finished","2022-07-18T01:26:32.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","bert-large-uncased","0.5","0.9651912627298572","[0.9745762711864406,0.9660297239915074,0.9575371549893844,0.9639065817409768,0.9639065817409768]","0.9649126145161262","[0.9742489270386266,0.9655172413793104,0.9574468085106383,0.9635974304068524,0.9637526652452024]","0.020073177292943","0.007918565534055233","0.014337647706270218","0.003054223023355007","0.009633076377213","0.9733181351294664","[0.9869565217391304,0.9824561403508772,0.9615384615384616,0.9698275862068966,0.9658119658119658]","0.956711143166246","[0.961864406779661,0.9491525423728814,0.9533898305084746,0.9574468085106383,0.9617021276595744]"
"8fa1e3e8-05d6-11ed-ac71-ac1f6bac3fd4","2022-07-17T13:41:48.000Z","223","2022-07-17T13:45:31.000Z","rpjp22oh","-","finished","2022-07-17T13:45:31.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","64","0.1","5","0.00003","32","roberta-base","0.5","0.9647684335528446","[0.9703389830508474,0.9681528662420382,0.961783439490446,0.961783439490446,0.961783439490446]","0.964626298903409","[0.9696969696969698,0.9678800856531048,0.9625,0.9608695652173912,0.96218487394958]","0.09961450099945068","0.01932152919471264","0.03351077064871788","0.012541275471448898","0.025043342262506485","0.9697312846820308","[0.991150442477876,0.9783549783549784,0.9467213114754098,0.9822222222222222,0.950207468879668]","0.960097367472052","[0.9491525423728814,0.9576271186440678,0.9788135593220338,0.9404255319148936,0.9744680851063828]"
"3909cbe4-0627-11ed-b30f-ac1f6bac3fd4","2022-07-17T23:19:13.000Z","334","2022-07-17T23:24:47.000Z","5wubvje7","-","finished","2022-07-17T23:24:47.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00003","32","bert-base-uncased","0.5","0.964347403648926","[0.961864406779661,0.9490445859872612,0.9808917197452228,0.970276008492569,0.9596602972399152]","0.9645768498294878","[0.9621848739495796,0.9506172839506172,0.9808102345415778,0.9699570815450644,0.9593147751605996]","0.005088500678539276","0.02925378456711769","0.06675421446561813","0.002614804543554783","0.004227606579661369","0.9618326699840536","[0.9541666666666668,0.924,0.9871244635193132,0.9783549783549784,0.9655172413793104]","0.9677244861161196","[0.9703389830508474,0.9788135593220338,0.9745762711864406,0.9617021276595744,0.9531914893617022]"
"8f3bf18e-066a-11ed-b30f-ac1f6bac3fd4","2022-07-18T07:21:13.000Z","323","2022-07-18T07:26:36.000Z","3gt52fn8","-","finished","2022-07-18T07:26:36.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00003","32","roberta-base","0.5","0.963920975925726","[0.9661016949152542,0.9681528662420382,0.9426751592356688,0.9681528662420382,0.9745222929936306]","0.9644666516049196","[0.9666666666666668,0.967741935483871,0.945233265720081,0.9685534591194968,0.9741379310344828]","0.007443948183208704","0.08111308515071869","0.03208634629845619","0.0017335244920104742","0.005820157937705517","0.9562824454158602","[0.9508196721311476,0.982532751091703,0.906614785992218,0.9545454545454546,0.9868995633187772]","0.9736819329246303","[0.9830508474576272,0.9533898305084746,0.9872881355932204,0.9829787234042552,0.9617021276595744]"
"684d6aee-06d3-11ed-b30f-ac1f6bac3fd4","2022-07-18T19:51:44.000Z","617","2022-07-18T20:02:01.000Z","31bzvnto","-","finished","2022-07-18T20:02:01.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00005","64","xlnet-base-cased","0.5","0.9643429054661916","[0.972457627118644,0.951167728237792,0.9660297239915074,0.9681528662420382,0.9639065817409768]","0.9641442153123316","[0.9725158562367864,0.9498910675381264,0.9668049792531122,0.9676025917926566,0.9639065817409768]","0.020471086725592613","0.003444827394559979","0.02865113876760006","0.00187740963883698","0.00114931957796216","0.9679035258065348","[0.9704641350210972,0.9775784753363228,0.9471544715447154,0.9824561403508772,0.961864406779661]","0.9609484313018392","[0.9745762711864406,0.923728813559322,0.9872881355932204,0.9531914893617022,0.9659574468085106]"
"66dd2032-062e-11ed-b30f-ac1f6bac3fd4","2022-07-18T00:10:35.000Z","317","2022-07-18T00:15:52.000Z","36glspip","-","finished","2022-07-18T00:15:52.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00005","32","bert-base-uncased","0.5","0.9643429054661916","[0.972457627118644,0.970276008492569,0.9745222929936306,0.9532908704883228,0.951167728237792]","0.9639904412223204","[0.971677559912854,0.970464135021097,0.9741379310344828,0.953781512605042,0.9498910675381262]","0.006998941767960787","0.008177308365702629","0.005541032180190086","0.005692136008292437","0.1355009377002716","0.9745475248409038","[1,0.9663865546218487,0.9912280701754386,0.941908713692946,0.9732142857142856]","0.9541471330688784","[0.9449152542372882,0.9745762711864406,0.9576271186440678,0.9659574468085106,0.9276595744680852]"
"3e6eac22-06c6-11ed-b30f-ac1f6bac3fd4","2022-07-18T18:17:31.000Z","788","2022-07-18T18:30:39.000Z","2t6717ut","-","finished","2022-07-18T18:30:39.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00003","64","xlnet-base-cased","0.5","0.964346504012379","[0.9639830508474576,0.9596602972399152,0.9766454352441614,0.9575371549893844,0.9639065817409768]","0.9638469385501638","[0.9642105263157896,0.9593147751605996,0.9764453961456102,0.956140350877193,0.9631236442516268]","0.0012689527356997132","0.010908696800470352","0.008780320174992085","0.008939477615058422","0.00310195772908628","0.9767190353696248","[0.9581589958158996,0.9696969696969696,0.987012987012987,0.986425339366516,0.9823008849557522]","0.9515867291741796","[0.9703389830508474,0.9491525423728814,0.9661016949152542,0.9276595744680852,0.9446808510638298]"
"ab28483c-05b8-11ed-ac71-ac1f6bac3fd4","2022-07-17T10:07:49.000Z","214","2022-07-17T10:11:23.000Z","pswt2cv1","-","finished","2022-07-17T10:11:23.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","128","0.1","5","0.00003","32","bert-base-uncased","0.5","0.964346504012379","[0.9639830508474576,0.9596602972399152,0.9745222929936306,0.970276008492569,0.9532908704883228]","0.9638296768229908","[0.962800875273523,0.9584245076586434,0.9745762711864406,0.9695652173913044,0.953781512605042]","0.04784337803721428","0.24458542466163635","0.09497049450874329","0.029160410165786743","0.10901761800050735","0.9788042870714028","[0.995475113122172,0.990950226244344,0.9745762711864406,0.9911111111111112,0.941908713692946]","0.9499278759466282","[0.9322033898305084,0.9279661016949152,0.9745762711864406,0.948936170212766,0.9659574468085106]"
"d91c13ce-0629-11ed-b30f-ac1f6bac3fd4","2022-07-17T23:37:59.000Z","421","2022-07-17T23:45:00.000Z","32w48iwr","-","finished","2022-07-17T23:45:00.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","64","bert-base-uncased","0.5","0.963495447839073","[0.9682203389830508,0.9469214437367304,0.9723991507430998,0.9723991507430998,0.9575371549893844]","0.9634587180886062","[0.968152866242038,0.9484536082474228,0.9727463312368972,0.9718004338394792,0.956140350877193]","0.005185751710087061","0.04034202918410301","0.009804608300328256","0.02962346188724041","0.007444645743817091","0.9668277857156112","[0.9702127659574468,0.923694779116466,0.9626556016597512,0.991150442477876,0.986425339366516]","0.9609159754778218","[0.9661016949152542,0.9745762711864406,0.9830508474576272,0.9531914893617022,0.9276595744680852]"
"35feb3cc-0629-11ed-b30f-ac1f6bac3fd4","2022-07-17T23:33:25.000Z","271","2022-07-17T23:37:56.000Z","1wy5uuva","-","finished","2022-07-17T23:37:56.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","bert-base-uncased","0.5","0.9622260606714887","[0.9576271186440678,0.961783439490446,0.9639065817409768,0.9681528662420382,0.9596602972399152]","0.9622123356405908","[0.9572649572649572,0.9621848739495796,0.9648033126293996,0.9673202614379084,0.9594882729211088]","0.021204518154263496","0.01876850239932537","0.015348171815276146","0.005792047828435898","0.004973418544977903","0.9631227272425096","[0.9655172413793104,0.9541666666666668,0.9433198380566802,0.9910714285714286,0.9615384615384616]","0.9617814641182834","[0.9491525423728814,0.9703389830508474,0.9872881355932204,0.9446808510638298,0.9574468085106383]"
"7f530d92-05b7-11ed-ac71-ac1f6bac3fd4","2022-07-17T09:59:26.000Z","266","2022-07-17T10:03:52.000Z","355lkim1","-","finished","2022-07-17T10:03:52.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","bert-base-uncased","0.5","0.9622260606714887","[0.9576271186440678,0.961783439490446,0.9639065817409768,0.9681528662420382,0.9596602972399152]","0.9622123356405908","[0.9572649572649572,0.9621848739495796,0.9648033126293996,0.9673202614379084,0.9594882729211088]","0.021204518154263496","0.01876850239932537","0.015348171815276146","0.005792047828435898","0.004973418544977903","0.9631227272425096","[0.9655172413793104,0.9541666666666668,0.9433198380566802,0.9910714285714286,0.9615384615384616]","0.9617814641182834","[0.9491525423728814,0.9703389830508474,0.9872881355932204,0.9446808510638298,0.9574468085106383]"
"cbf2550c-062c-11ed-b30f-ac1f6bac3fd4","2022-07-17T23:59:05.000Z","270","2022-07-18T00:03:35.000Z","aonings2","-","finished","2022-07-18T00:03:35.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00004","32","bert-base-uncased","0.5","0.961798733311742","[0.9639830508474576,0.970276008492569,0.9745222929936306,0.9447983014861996,0.9554140127388536]","0.9617386487782068","[0.9637526652452024,0.9696969696969698,0.9748953974895396,0.9465020576131687,0.9538461538461536]","0.03087492659687996","0.0039204191416502","0.0020585963502526283","0.019971027970314022","0.002341967541724443","0.965323147819306","[0.9699570815450644,0.991150442477876,0.962809917355372,0.9163346613545816,0.9863636363636364]","0.9592390912369276","[0.9576271186440678,0.9491525423728814,0.9872881355932204,0.9787234042553192,0.9234042553191488]"
"b0f64f00-0673-11ed-b30f-ac1f6bac3fd4","2022-07-18T08:26:35.000Z","276","2022-07-18T08:31:11.000Z","9zabcz97","-","finished","2022-07-18T08:31:11.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00005","32","roberta-base","0.5","0.9609530749577172","[0.9555084745762712,0.961783439490446,0.9660297239915074,0.9532908704883228,0.9681528662420382]","0.9613741807306015","[0.9568788501026696,0.9626556016597512,0.9666666666666668,0.9527896995708156,0.9678800856531048]","0.0539599284529686","0.01026629563421011","0.014579527080059052","0.0025404819753021","0.06492232531309128","0.9514745695377084","[0.9282868525896414,0.943089430894309,0.9508196721311476,0.961038961038961,0.9741379310344828]","0.971954561846376","[0.9872881355932204,0.9830508474576272,0.9830508474576272,0.9446808510638298,0.9617021276595744]"
"e44ff60c-05c5-11ed-ac71-ac1f6bac3fd4","2022-07-17T11:42:28.000Z","594","2022-07-17T11:52:22.000Z","2jdarcyf","-","finished","2022-07-17T11:52:22.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","128","0.1","5","0.00003","32","bert-large-uncased","0.5","0.9613759041347296","[0.9597457627118644,0.940552016985138,0.9766454352441614,0.9639065817409768,0.9660297239915074]","0.9612882520925748","[0.9594882729211086,0.9416666666666668,0.9766454352441613,0.9631236442516268,0.9655172413793104]","0.09714467823505402","0.2004838585853577","0.045680932700634","0.08279449492692947","0.06701798737049103","0.9662169944647848","[0.965665236051502,0.9262295081967212,0.9787234042553192,0.9823008849557522,0.9781659388646288]","0.9566931121529032","[0.9533898305084746,0.9576271186440678,0.9745762711864406,0.9446808510638298,0.9531914893617022]"
"2e746098-05cf-11ed-ac71-ac1f6bac3fd4","2022-07-17T12:48:58.000Z","563","2022-07-17T12:58:21.000Z","2wvffojx","-","finished","2022-07-17T12:58:21.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","128","0.1","5","0.00002","32","roberta-large","0.5","0.960532944690345","[0.9449152542372882,0.9723991507430998,0.9532908704883228,0.970276008492569,0.961783439490446]","0.9611274735143152","[0.9458333333333332,0.9725158562367864,0.954356846473029,0.9705882352941176,0.9623430962343096]","0.10226023942232132","0.007454808801412582","0.031186655163764954","0.07522673904895782","0.05015404894948006","0.9481519270293224","[0.930327868852459,0.9704641350210972,0.934959349593496,0.95850622406639,0.9465020576131687]","0.9745438153624232","[0.961864406779661,0.9745762711864406,0.9745762711864406,0.9829787234042552,0.9787234042553192]"
"4d544646-05c4-11ed-ac71-ac1f6bac3fd4","2022-07-17T11:31:06.000Z","680","2022-07-17T11:42:26.000Z","2zu97s2m","-","finished","2022-07-17T11:42:26.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","64","0.1","5","0.00003","32","bert-large-uncased","0.5","0.9609557738673576","[0.9491525423728814,0.9554140127388536,0.9723991507430998,0.9639065817409768,0.9639065817409768]","0.9611065926726508","[0.9491525423728814,0.9559748427672956,0.9727463312368972,0.9637526652452024,0.9639065817409768]","0.010964117012917995","0.006151990033686161","0.037594426423311234","0.03665784373879433","0.010521388612687588","0.9571085215821132","[0.9491525423728814,0.946058091286307,0.9626556016597512,0.9658119658119658,0.961864406779661]","0.9651929318427696","[0.9491525423728814,0.9661016949152542,0.9830508474576272,0.9617021276595744,0.9659574468085106]"
"6cc4ed36-05d4-11ed-ac71-ac1f6bac3fd4","2022-07-17T13:26:30.000Z","239","2022-07-17T13:30:29.000Z","l01rlkgf","-","finished","2022-07-17T13:30:29.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00002","32","roberta-base","0.5","0.9605257475979704","[0.961864406779661,0.9596602972399152,0.9660297239915074,0.9554140127388536,0.9596602972399152]","0.96105075066656","[0.961206896551724,0.9604989604989604,0.9665271966527196,0.9565217391304348,0.9604989604989604]","0.03599778935313225","0.0071163116954267025","0.01339829619973898","0.012520624324679376","0.017373250797390938","0.9491897551976646","[0.9780701754385964,0.9428571428571428,0.9545454545454546,0.9314516129032258,0.9390243902439024]","0.9736999639379732","[0.9449152542372882,0.9788135593220338,0.9788135593220338,0.9829787234042552,0.9829787234042552]"
"6e6a2fbc-062d-11ed-b30f-ac1f6bac3fd4","2022-07-18T00:03:38.000Z","414","2022-07-18T00:10:32.000Z","tlxy1toj","-","finished","2022-07-18T00:10:32.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00004","64","bert-base-uncased","0.5","0.9605203497786894","[0.9745762711864406,0.9447983014861996,0.951167728237792,0.9639065817409768,0.9681528662420382]","0.9608380049232772","[0.974025974025974,0.9462809917355371,0.9531568228105908,0.9631236442516268,0.9676025917926566]","0.07859515398740768","0.20662224292755127","0.011284868232905865","0.005324605852365494","0.003767172107473016","0.960273280428658","[0.995575221238938,0.9233870967741936,0.9176470588235294,0.9823008849557522,0.9824561403508772]","0.9626253155427336","[0.9533898305084746,0.9703389830508474,0.9915254237288136,0.9446808510638298,0.9531914893617022]"
"ec9161f0-0630-11ed-b30f-ac1f6bac3fd4","2022-07-18T00:28:38.000Z","412","2022-07-18T00:35:30.000Z","ajllpnbg","-","finished","2022-07-18T00:35:30.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00005","64","bert-base-uncased","0.5","0.9600993198747708","[0.9661016949152542,0.961783439490446,0.9851380042462844,0.9193205944798302,0.9681528662420382]","0.9607806541427176","[0.9649122807017544,0.9620253164556962,0.985200845665962,0.9243027888446216,0.9674620390455532]","0.0784117728471756","0.03625469654798508","0.0029827298130840063","0.0029453113675117493","0.008124852553009987","0.9593490155082453","[1,0.957983193277311,0.9831223628691984,0.8689138576779026,0.986725663716814]","0.964352686620988","[0.9322033898305084,0.9661016949152542,0.9872881355932204,0.9872340425531916,0.948936170212766]"
"319d5c06-06c5-11ed-b30f-ac1f6bac3fd4","2022-07-18T18:10:00.000Z","448","2022-07-18T18:17:28.000Z","39l4pkjn","-","finished","2022-07-18T18:17:28.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00003","32","xlnet-base-cased","0.5","0.9605293461441576","[0.9533898305084746,0.9554140127388536,0.961783439490446,0.9639065817409768,0.9681528662420382]","0.9607173211858016","[0.9539748953974896,0.9556025369978858,0.9625,0.9639065817409768,0.9676025917926566]","0.001049992279149592","0.00517331762239337","0.005369732156395912","0.02294052951037884","0.051431868225336075","0.9573554233653642","[0.9421487603305784,0.9535864978902954,0.9467213114754098,0.961864406779661,0.9824561403508772]","0.9643382618103138","[0.9661016949152542,0.9576271186440678,0.9788135593220338,0.9659574468085106,0.9531914893617022]"
"15f71598-06c8-11ed-b30f-ac1f6bac3fd4","2022-07-18T18:30:42.000Z","358","2022-07-18T18:36:40.000Z","3n07tgkk","-","finished","2022-07-18T18:36:40.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","xlnet-base-cased","0.5","0.9605230486883298","[0.9682203389830508,0.961783439490446,0.9766454352441614,0.9469214437367304,0.9490445859872612]","0.9602060704564","[0.9680170575692963,0.96137339055794,0.9764453961456102,0.9473684210526316,0.9478260869565216]","0.01574709266424179","0.009572979994118214","0.04646404832601547","0.009280084632337092","0.0015025086468085649","0.9683127692837528","[0.9742489270386266,0.9739130434782608,0.987012987012987,0.9375,0.9688888888888888]","0.952445005409304","[0.961864406779661,0.9491525423728814,0.9661016949152542,0.9574468085106383,0.9276595744680852]"
"f99f3820-05f6-11ed-ac71-ac1f6bac3fd4","2022-07-17T17:33:49.000Z","323","2022-07-17T17:39:12.000Z","wivy55w7","-","finished","2022-07-17T17:39:12.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","32","xlnet-base-cased","0.5","0.9605230486883298","[0.9682203389830508,0.961783439490446,0.9766454352441614,0.9469214437367304,0.9490445859872612]","0.9602060704564","[0.9680170575692963,0.96137339055794,0.9764453961456102,0.9473684210526316,0.9478260869565216]","0.01574709266424179","0.009572979994118214","0.04646404832601547","0.009280084632337092","0.0015025086468085649","0.9683127692837528","[0.9742489270386266,0.9739130434782608,0.987012987012987,0.9375,0.9688888888888888]","0.952445005409304","[0.961864406779661,0.9491525423728814,0.9661016949152542,0.9574468085106383,0.9276595744680852]"
"fed12c6c-05b6-11ed-ac71-ac1f6bac3fd4","2022-07-17T09:55:50.000Z","213","2022-07-17T09:59:23.000Z","31mekqmr","-","finished","2022-07-17T09:59:23.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","128","0.1","5","0.00002","32","bert-base-uncased","0.5","0.9601002195113176","[0.9639830508474576,0.961783439490446,0.9660297239915074,0.961783439490446,0.9469214437367304]","0.9600716492592664","[0.9635974304068522,0.961864406779661,0.9662447257383966,0.96218487394958,0.9464668094218416]","0.04617970064282417","0.08034800738096237","0.15119054913520813","0.06529444456100464","0.09702246636152267","0.9601737861062868","[0.974025974025974,0.961864406779661,0.96218487394958,0.950207468879668,0.9525862068965516]","0.960097367472052","[0.9533898305084746,0.961864406779661,0.9703389830508474,0.9744680851063828,0.9404255319148936]"
"521dd406-066b-11ed-b30f-ac1f6bac3fd4","2022-07-18T07:26:39.000Z","514","2022-07-18T07:35:13.000Z","1q1qxuma","-","finished","2022-07-18T07:35:13.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00003","64","roberta-base","0.5","0.9600984202382238","[0.9682203389830508,0.9596602972399152,0.970276008492569,0.9469214437367304,0.9554140127388536]","0.960049410398654","[0.9676025917926566,0.9608247422680412,0.9705882352941176,0.9475890985324946,0.9536423841059604]","0.004936654586344957","0.04602467641234398","0.012493403628468512","0.24062910676002505","0.35437914729118347","0.9619474196901538","[0.986784140969163,0.9357429718875502,0.9625,0.9338842975206612,0.9908256880733946]","0.9592210602235844","[0.9491525423728814,0.9872881355932204,0.9788135593220338,0.9617021276595744,0.9191489361702128]"
"e08ef278-05bd-11ed-ac71-ac1f6bac3fd4","2022-07-17T10:45:06.000Z","735","2022-07-17T10:57:21.000Z","2aycteyq","-","finished","2022-07-17T10:57:21.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00002","32","bert-large-uncased","0.5","0.9605302457807046","[0.951271186440678,0.9596602972399152,0.961783439490446,0.970276008492569,0.9596602972399152]","0.959956209172694","[0.9517819706498952,0.9591397849462366,0.9608695652173912,0.9695652173913044,0.9584245076586432]","0.010587937198579311","0.013279766775667667","0.03666897490620613","0.01196159515529871","0.007112316321581602","0.9759825161570482","[0.941908713692946,0.9737991266375546,0.9866071428571428,0.9911111111111112,0.9864864864864864]","0.9448142805625676","[0.961864406779661,0.9449152542372882,0.9364406779661016,0.948936170212766,0.9319148936170212]"
"4e0d6fc2-06cd-11ed-b30f-ac1f6bac3fd4","2022-07-18T19:08:03.000Z","360","2022-07-18T19:14:03.000Z","2d0p1jsw","-","finished","2022-07-18T19:14:03.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00004","32","xlnet-base-cased","0.5","0.9600993198747708","[0.9661016949152542,0.9575371549893844,0.9554140127388536,0.9532908704883228,0.9681528662420382]","0.9597333023442652","[0.9659574468085106,0.9559471365638764,0.9561586638830898,0.9525862068965518,0.9680170575692963]","0.01962817646563053","0.1375814527273178","0.017586808651685715","0.01549320202320814","0.006149401422590017","0.9686072235333528","[0.97008547008547,0.9954128440366972,0.9423868312757202,0.965065502183406,0.97008547008547]","0.9516155787955284","[0.961864406779661,0.9194915254237288,0.9703389830508474,0.9404255319148936,0.9659574468085106]"
"e39a2216-0631-11ed-b30f-ac1f6bac3fd4","2022-07-18T00:35:33.000Z","891","2022-07-18T00:50:24.000Z","1dp7kth4","-","finished","2022-07-18T00:50:24.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","16","0.1","5","0.00003","32","bert-large-uncased","0.5","0.9588236352513584","[0.9703389830508474,0.9596602972399152,0.9723991507430998,0.9341825902335456,0.9575371549893844]","0.9593483402816082","[0.97008547008547,0.9604989604989604,0.9725158562367864,0.9371196754563896,0.9565217391304348]","0.004685025196522474","0.12431614100933076","0.01313360221683979","0.0038204793818295","0.02607923001050949","0.9529792337454778","[0.978448275862069,0.9428571428571428,0.9704641350210972,0.8953488372093024,0.9777777777777776]","0.9668806346916696","[0.961864406779661,0.9788135593220338,0.9745762711864406,0.9829787234042552,0.9361702127659576]"
"22817b10-05b4-11ed-ac71-ac1f6bac3fd4","2022-07-17T09:35:23.000Z","271","2022-07-17T09:39:54.000Z","3o9anrca","-","finished","2022-07-17T09:39:54.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00001","32","bert-base-uncased","0.5","0.9592536615207456","[0.9576271186440678,0.951167728237792,0.9830148619957536,0.9554140127388536,0.9490445859872612]","0.9590383856552284","[0.957983193277311,0.9509594882729212,0.982905982905983,0.9559748427672956,0.9473684210526316]","0.029552003368735313","0.039421193301677704","0.05893640965223312","0.046834275126457214","0.023650849238038063","0.9635970362701286","[0.95,0.9570815450643776,0.9913793103448276,0.9421487603305784,0.9773755656108596]","0.9549909844933284","[0.9661016949152542,0.9449152542372882,0.9745762711864406,0.9702127659574468,0.9191489361702128]"
"ed31b798-06c8-11ed-b30f-ac1f6bac3fd4","2022-07-18T18:36:43.000Z","613","2022-07-18T18:46:56.000Z","26cz2t5b","-","finished","2022-07-18T18:46:56.000Z","","yadayuki","","","","enigma21","","","","2","Tesla P100-PCIE-16GB","32","0.1","5","0.00003","64","xlnet-base-cased","0.5","0.958837129799561","[0.9385593220338984,0.9575371549893844,0.9723991507430998,0.9639065817409768,0.961783439490446]","0.9590373774644618","[0.9411764705882352,0.957983193277311,0.9725158562367864,0.9624724061810156,0.961038961038961]","0.008013608865439892","0.005449660588055849","0.019018009305000305","0.1839599013328552","0.004081777296960354","0.9602322877423192","[0.9027237354085604,0.95,0.9704641350210972,1,0.9779735682819384]","0.9592138478182476","[0.9830508474576272,0.9661016949152542,0.9745762711864406,0.9276595744680852,0.9446808510638298]"
